Run Group Frequency Power
3 4E 58 99763289.95824502
3 4E 59 101596352.43138102
3 4E 60 100826499.06257373
3 4E 61 99781397.9237057
3 4E 62 99249307.44325149
3 4E 63 97304415.08474983
3 4E 64 94794857.19999838
3 4E 65 94130385.8163539
3 4E 66 94912368.36361559
3 4E 67 95797746.71428846
3 4E 68 96982426.67152399
3 4E 69 98762372.90613145
3 4I 3 685392336.6025826
3 4I 4 584671139.8358859
3 4I 5 580574773.3101991
3 4I 6 592200430.9146218
3 4I 7 595722911.1670179
3 4I 8 592290961.7550652
3 4I 9 590992791.4282521
3 4I 10 595146557.5638676
3 4I 11 600173551.8054556
3 4I 12 601589035.6470102
3 4I 13 595087899.8386787
3 4I 14 577497487.994589
3 4I 15 558284300.8599396
3 4I 16 552243812.4734237
3 4I 17 557265020.5974576
3 4I 18 562956067.0056546
3 4I 19 569472778.0306102
3 4I 20 575779749.7371271
3 4I 21 568619943.7171087
3 4I 22 540294223.6381049
3 4I 23 503783686.04156685
3 4I 24 474801046.7659006
3 4I 25 454622769.08899444
3 4I 26 442713681.61171246
3 4I 27 441400278.22654045
3 4I 28 445604623.1470829
3 4I 29 451357128.6416671
3 4I 30 464233237.2438383
3 4I 31 482459812.9096005
3 4I 32 491735178.48852843
3 4I 33 480450737.85036254
3 4I 34 445217763.996367
3 4I 35 398848738.50719476
3 4I 36 370466200.8592382
3 4I 37 375917719.5204663
3 4I 38 400155887.327588
3 4I 39 414494079.8354846
3 4I 40 406548368.63078856
3 4I 41 387666220.078578
3 4I 42 365828907.76049584
3 4I 43 338937681.30939794
3 4I 44 314068108.81813747
3 4I 45 297954491.2037772
3 4I 46 285388785.9358227
3 4I 47 272461079.86204565
3 4I 48 257696969.91460198
3 4I 49 238848922.2528293
3 4I 50 222870657.3499925
3 4I 51 219899764.7389825
3 4I 52 224827751.9822545
3 4I 53 223102719.05277383
3 4I 54 212958226.84414715
3 4I 55 203530017.8664014
3 4I 56 197363016.97695357
3 4I 57 190445516.17377412
3 4I 58 179701395.1036288
3 4I 59 164718850.23444715
3 4I 60 149408441.00663364
3 4I 61 138339098.5318319
3 4I 62 129680161.72889212
3 4I 63 119295572.45790312
3 4I 64 109129035.6337543
3 4I 65 103439310.04710165
3 4I 66 101047072.05771187
3 4I 67 98336586.24070342
3 4I 68 94622051.47206643
3 4I 69 89375229.09219564
3 5E 3 1000405375.4147453
3 5E 4 844477420.4783343
3 5E 5 846735679.4815612
3 5E 6 871069077.0724846
3 5E 7 878748749.3575909
3 5E 8 871647439.885943
3 5E 9 866535833.3467575
3 5E 10 869334459.7405784
3 5E 11 872408071.292021
3 5E 12 873387308.1050285
3 5E 13 866287146.0897561
3 5E 14 836975184.9067411
3 5E 15 798417157.6991565
3 5E 16 784437560.4489121
3 5E 17 794511194.935919
3 5E 18 806456631.7602842
3 5E 19 819993910.7321317
3 5E 20 830914799.5526509
3 5E 21 810413864.1975387
3 5E 22 749844112.973672
3 5E 23 683980145.651063
3 5E 24 641216554.9473891
3 5E 25 614450017.9943082
3 5E 26 595225928.6333177
3 5E 27 587553699.4275191
3 5E 28 590292007.1095631
3 5E 29 603705055.4187437
3 5E 30 637369089.1160715
3 5E 31 681876911.4784132
3 5E 32 704014948.5235419
3 5E 33 681851457.4703038
3 5E 34 616058397.9674106
3 5E 35 535449634.1369794
3 5E 36 492747305.96976066
3 5E 37 511331963.8293624
3 5E 38 555594939.8940825
3 5E 39 572451461.5417075
3 5E 40 548618123.4899294
3 5E 41 510789923.84212744
3 5E 42 472976066.97911155
3 5E 43 430485493.9188684
3 5E 44 392452207.40201604
3 5E 45 367690183.52910674
3 5E 46 347488912.0582163
3 5E 47 324408986.6070889
3 5E 48 297898929.52680767
3 5E 49 270644120.7162272
3 5E 50 254814764.73231825
3 5E 51 258478811.65043813
3 5E 52 266190217.14035136
3 5E 53 256981945.51739514
3 5E 54 235047507.7765901
3 5E 55 216831983.85491884
3 5E 56 203775222.66520318
3 5E 57 190102557.90849832
3 5E 58 174019541.71347803
3 5E 59 154412305.82204404
3 5E 60 134638293.39689243
3 5E 61 121734039.65832302
3 5E 62 114192572.43819816
3 5E 63 103788732.27786554
3 5E 64 89550483.03778398
3 5E 65 77347417.42708477
3 5E 66 69435999.76024418
3 5E 67 63828657.10167754
3 5E 68 59016330.151682824
3 5E 69 54372134.11944595
3 5I 3 904811313.4601576
3 5I 4 732882740.0764742
3 5I 5 713250942.5475409
3 5I 6 721652760.3445172
3 5I 7 724158641.1603596
3 5I 8 720253640.6565638
3 5I 9 719023733.734318
3 5I 10 723402872.8289568
3 5I 11 727972500.11587
3 5I 12 728614503.1783336
3 5I 13 720041844.8372672
3 5I 14 697063163.5172528
3 5I 15 671977548.9219893
3 5I 16 664630103.2976389
3 5I 17 670896211.9118401
3 5I 18 675252937.1314268
3 5I 19 678269592.0917292
3 5I 20 680910511.8312647
3 5I 21 669200483.7181823
3 5I 22 635607248.9895087
3 5I 23 595340363.7159207
3 5I 24 564591049.8715255
3 5I 25 542671898.212379
3 5I 26 527573612.76185715
3 5I 27 522554391.3901826
3 5I 28 525502388.6776582
3 5I 29 534133925.47685087
3 5I 30 552347071.820283
3 5I 31 573990419.1161317
3 5I 32 580199151.72153
3 5I 33 559440624.3376374
3 5I 34 512163504.0647174
3 5I 35 454381423.2895833
3 5I 36 418381830.2752013
3 5I 37 421504554.82023275
3 5I 38 444727479.76135945
3 5I 39 454393582.22077024
3 5I 40 438032828.9635291
3 5I 41 409365604.66430414
3 5I 42 378374017.11348206
3 5I 43 344429469.45858324
3 5I 44 314560003.46271515
3 5I 45 295409383.8043547
3 5I 46 281056093.604758
3 5I 47 264580649.71149534
3 5I 48 244982349.72992533
3 5I 49 225467344.72691035
3 5I 50 214119218.62647793
3 5I 51 214332276.46614522
3 5I 52 215375648.440394
3 5I 53 205351265.59846985
3 5I 54 187960700.92628267
3 5I 55 172710143.98009157
3 5I 56 160043219.50656837
3 5I 57 147535905.92156896
3 5I 58 135420121.76771775
3 5I 59 123038747.03769648
3 5I 60 111256296.44407438
3 5I 61 103182478.9205038
3 5I 62 97520190.08027226
3 5I 63 89456029.31865305
3 5I 64 78719424.32962948
3 5I 65 69142738.58164863
3 5I 66 62019618.53742802
3 5I 67 55848584.858816266
3 5I 68 50025288.7168304
3 5I 69 44980625.5706393
3 6E 3 100945250.52654618
3 6E 4 100417047.10156393
3 6E 5 100149813.66407408
3 6E 6 100035346.6395971
3 6E 7 100032687.33801275
3 6E 8 100120072.89218989
3 6E 9 100252620.02198556
3 6E 10 100378739.34883244
3 6E 11 100467702.48918003
3 6E 12 100517496.72575106
3 6E 13 100567687.06767377
3 6E 14 100627139.28295158
3 6E 15 100664011.710976
3 6E 16 100687077.34577058
3 6E 17 100689247.80511698
3 6E 18 100675902.10516727
3 6E 19 100735735.8449093
3 6E 20 100837264.34682527
3 6E 21 100805778.22493678
3 6E 22 100550877.58392127
3 6E 23 100140705.62532762
3 6E 24 99729634.74867278
3 6E 25 99426642.95061725
3 6E 26 99270486.39941409
3 6E 27 99295314.49948491
3 6E 28 99466862.37864745
3 6E 29 99701333.2888493
3 6E 30 100010129.88821512
3 6E 31 100422216.02891672
3 6E 32 100853260.56225206
3 6E 33 101141444.10568932
3 6E 34 101126465.98368098
3 6E 35 100820653.46928304
3 6E 36 100435718.71563116
3 6E 37 100144357.40031335
3 6E 38 100001163.9885745
3 6E 39 100004645.63946328
3 6E 40 100111564.9222583
3 6E 41 100284431.04951718
3 6E 42 100458838.85576522
3 6E 43 100563634.5563806
3 6E 44 100622306.37848559
3 6E 45 100641913.38097423
3 6E 46 100582495.81319293
3 6E 47 100484634.32922705
3 6E 48 100382712.14498961
3 6E 49 100248177.54970074
3 6E 50 100134509.40811667
3 6E 51 100170082.67323346
3 6E 52 100385738.62122884
3 6E 53 100613482.9606973
3 6E 54 100658107.02097425
3 6E 55 100526808.67346135
3 6E 56 100327432.09532648
3 6E 57 100104041.9782638
3 6E 58 99895864.72485852
3 6E 59 99752056.8896646
3 6E 60 99718989.77606094
3 6E 61 99830474.48987904
3 6E 62 99981375.13961405
3 6E 63 100057052.87087092
3 6E 64 100128392.87027897
3 6E 65 100248893.89226452
3 6E 66 100311508.66174465
3 6E 67 100193652.89186427
3 6E 68 99861890.97085571
3 6E 69 99387832.60857883
3 6I 3 732937883.9112275
3 6I 4 593981890.62029
3 6I 5 575870446.8358529
3 6I 6 581621030.8370658
3 6I 7 585037957.1272033
3 6I 8 584600086.5677931
3 6I 9 585306644.6964447
3 6I 10 588226796.1261834
3 6I 11 589194595.7074192
3 6I 12 586701869.6393747
3 6I 13 579710818.2451646
3 6I 14 564940682.1574467
3 6I 15 548295751.5431049
3 6I 16 542030577.3936739
3 6I 17 544848562.1289891
3 6I 18 547853032.987036
3 6I 19 551180423.6502912
3 6I 20 553743939.0320654
3 6I 21 544347912.4951848
3 6I 22 517429473.69423026
3 6I 23 484668926.4501867
3 6I 24 459186417.57184035
3 6I 25 441538130.1571433
3 6I 26 430413938.38201374
3 6I 27 427815007.7756057
3 6I 28 430459665.3502133
3 6I 29 434225992.7182696
3 6I 30 443018502.54561484
3 6I 31 457004274.004848
3 6I 32 463979129.52474225
3 6I 33 451854776.34500945
3 6I 34 418117559.7944385
3 6I 35 375442120.1034858
3 6I 36 348735424.9784845
3 6I 37 350564116.7346677
3 6I 38 367037737.3977368
3 6I 39 373572269.0374508
3 6I 40 361059188.68044996
3 6I 41 340626734.5685338
3 6I 42 319709868.6799997
3 6I 43 296124282.2899094
3 6I 44 274247735.78423965
3 6I 45 259369357.3105058
3 6I 46 248083045.87069774
3 6I 47 236739033.4236809
3 6I 48 223745287.4419517
3 6I 49 208054358.43455392
3 6I 50 194706177.19020322
3 6I 51 190472941.26125345
3 6I 52 191818657.2222552
3 6I 53 188283731.6553295
3 6I 54 177910447.93115065
3 6I 55 167545840.8598807
3 6I 56 160031443.64022258
3 6I 57 151877296.23359
3 6I 58 140285035.16337135
3 6I 59 127022006.19665226
3 6I 60 116638653.74363923
3 6I 61 110796851.90906665
3 6I 62 105434583.85556847
3 6I 63 96821895.26409253
3 6I 64 87338607.09796202
3 6I 65 81329205.19652787
3 6I 66 78981898.76395667
3 6I 67 77640087.6576494
3 6I 68 75384876.07423657
3 6I 69 70706799.32812858
4 2/3E 3 412541312.8541518
4 2/3E 4 384015939.6125352
4 2/3E 5 383742609.49759805
4 2/3E 6 391943656.7181829
4 2/3E 7 397365874.85158515
4 2/3E 8 394457706.36745876
4 2/3E 9 386004033.28578615
4 2/3E 10 376955171.4988562
4 2/3E 11 368392707.6908189
4 2/3E 12 360306186.846073
4 2/3E 13 355774945.80959547
4 2/3E 14 357703147.049476
4 2/3E 15 363937234.30654836
4 2/3E 16 369586334.67391086
4 2/3E 17 371956102.8363573
4 2/3E 18 372946751.2844734
4 2/3E 19 378402594.8494874
4 2/3E 20 391129699.14437115
4 2/3E 21 403228260.3963121
4 2/3E 22 404627512.434504
4 2/3E 23 398323696.374325
4 2/3E 24 393279827.32335895
4 2/3E 25 389627886.3665849
4 2/3E 26 382984138.3032707
4 2/3E 27 371646904.80852365
4 2/3E 28 355524877.8018298
4 2/3E 29 337640459.99952745
4 2/3E 30 324992898.2657433
4 2/3E 31 322399857.2891552
4 2/3E 32 328084428.9707728
4 2/3E 33 334325828.46674174
4 2/3E 34 332687864.3079107
4 2/3E 35 321494457.7930387
4 2/3E 36 305136573.4966243
4 2/3E 37 288906627.1428311
4 2/3E 38 275909860.0436756
4 2/3E 39 268251419.17913657
4 2/3E 40 269462366.22478557
4 2/3E 41 279463122.2547194
4 2/3E 42 290575693.0940742
4 2/3E 43 294053006.1454835
4 2/3E 44 287704269.05403095
4 2/3E 45 277103630.03551257
4 2/3E 46 270651898.9844769
4 2/3E 47 271001554.9813137
4 2/3E 48 272659392.6173013
4 2/3E 49 268358641.3920015
4 2/3E 50 255698388.55750224
4 2/3E 51 240578005.96488112
4 2/3E 52 231686493.06462693
4 2/3E 53 231166280.63886246
4 2/3E 54 235091105.2147487
4 2/3E 55 237395795.7659065
4 2/3E 56 234211637.67992654
4 2/3E 57 228504091.76606092
4 2/3E 58 222350101.10349333
4 2/3E 59 210211664.41147768
4 2/3E 60 191405239.21412468
4 2/3E 61 177095355.97282583
4 2/3E 62 174269737.43070623
4 2/3E 63 178739632.1810596
4 2/3E 64 184793706.01925486
4 2/3E 65 186045908.72343165
4 2/3E 66 177509649.56572187
4 2/3E 67 164829409.7697062
4 2/3E 68 157614224.57060868
4 2/3E 69 156242534.6350069
4 2/3I 3 973948589.4782896
4 2/3I 4 867145198.3031812
4 2/3I 5 852141919.4100378
4 2/3I 6 862161478.7145257
4 2/3I 7 870180544.6040821
4 2/3I 8 864934151.3661046
4 2/3I 9 849236018.3615627
4 2/3I 10 830760099.1227262
4 2/3I 11 812320136.3861549
4 2/3I 12 795248767.1138954
4 2/3I 13 785208929.7938415
4 2/3I 14 786362614.1603942
4 2/3I 15 794285282.5659287
4 2/3I 16 800982888.7797239
4 2/3I 17 801883526.8380405
4 2/3I 18 798940146.3915856
4 2/3I 19 801948621.3698729
4 2/3I 20 817691378.9026637
4 2/3I 21 833070985.7351624
4 2/3I 22 828512956.4789017
4 2/3I 23 807654076.8962502
4 2/3I 24 785852400.7363207
4 2/3I 25 764055225.3921928
4 2/3I 26 737612552.296993
4 2/3I 27 706838319.5599232
4 2/3I 28 670820313.3038453
4 2/3I 29 630864599.6541047
4 2/3I 30 597226652.247463
4 2/3I 31 579716280.6162819
4 2/3I 32 576773721.2450801
4 2/3I 33 575762111.8531519
4 2/3I 34 563261457.4433858
4 2/3I 35 536852060.18795216
4 2/3I 36 502431114.6388128
4 2/3I 37 467562538.66032153
4 2/3I 38 438265179.90424013
4 2/3I 39 418404775.573761
4 2/3I 40 412506589.1720977
4 2/3I 41 419670718.9989182
4 2/3I 42 427741456.6846384
4 2/3I 43 423543758.3043071
4 2/3I 44 404614955.94899076
4 2/3I 45 379275109.84128535
4 2/3I 46 358999311.56232226
4 2/3I 47 347446079.82328963
4 2/3I 48 337372424.75074196
4 2/3I 49 319780280.1998019
4 2/3I 50 292959982.025998
4 2/3I 51 265423134.4492486
4 2/3I 52 247137418.82992208
4 2/3I 53 238130302.0391755
4 2/3I 54 232015943.87238163
4 2/3I 55 222771328.70962173
4 2/3I 56 208124599.15378314
4 2/3I 57 193043664.06908542
4 2/3I 58 181274940.12537855
4 2/3I 59 166970237.61027336
4 2/3I 60 146385098.44403028
4 2/3I 61 127680246.88216844
4 2/3I 62 117849894.02348368
4 2/3I 63 114454593.40542462
4 2/3I 64 113848232.88367546
4 2/3I 65 111753484.00102097
4 2/3I 66 102620365.76456876
4 2/3I 67 88208105.5852514
4 2/3I 68 75947541.04845077
4 2/3I 69 68069876.76442212
4 4E 3 109730626.06554073
4 4E 4 95256413.40039873
4 4E 5 94733314.99795301
4 4E 6 99201871.88970721
4 4E 7 103755431.64190131
4 4E 8 105836191.20356208
4 4E 9 105704504.77445409
4 4E 10 104478659.97204533
4 4E 11 102325812.04906535
4 4E 12 99193124.09108695
4 4E 13 96322221.41083062
4 4E 14 95491783.61853896
4 4E 15 96829317.1794281
4 4E 16 98858145.17745255
4 4E 17 100370545.09667563
4 4E 18 102055281.67977008
4 4E 19 106130698.50509012
4 4E 20 113028519.48244344
4 4E 21 118986982.38128027
4 4E 22 119911148.36658001
4 4E 23 116743983.9826378
4 4E 24 113033155.81400594
4 4E 25 110247074.48499225
4 4E 26 108353683.5922162
4 4E 27 106586263.6598205
4 4E 28 103457514.65684615
4 4E 29 99327480.4834966
4 4E 30 97036188.56598362
4 4E 31 98086131.50638099
4 4E 32 101168178.25212482
4 4E 33 104086833.09061168
4 4E 34 104881054.02501613
4 4E 35 102659619.67166764
4 4E 36 98061529.6472923
4 4E 37 92759260.7733704
4 4E 38 88108330.33346976
4 4E 39 85702265.36397767
4 4E 40 88406740.02038011
4 4E 41 96364584.94334246
4 4E 42 104510540.15334794
4 4E 43 107942307.55251607
4 4E 44 106718628.31314844
4 4E 45 104284836.52034295
4 4E 46 104032168.50449212
4 4E 47 106158935.92531937
4 4E 48 107207636.04111153
4 4E 49 104445701.12228493
4 4E 50 99135823.38708034
4 4E 51 95340584.09199871
4 4E 52 95804451.7417742
4 4E 53 99059060.70835428
4 4E 54 101951005.50035475
4 4E 55 102616454.22304836
4 4E 56 101164409.60206127
4 4E 57 99773798.9901693
4 4E 58 99417390.26677474
4 4E 59 97608166.3785836
4 4E 60 93449671.82848528
4 4E 61 90743354.65693533
4 4E 62 91903626.0896966
4 4E 63 95381189.1012057
4 4E 64 99288760.98634173
4 4E 65 101350389.47370288
4 4E 66 100109036.97109017
4 4E 67 98572401.67670271
4 4E 68 100551781.19740446
4 4E 69 104589156.41450709
4 4I 3 676271708.444465
4 4I 4 563018052.5336642
4 4I 5 548854035.644873
4 4I 6 560242648.1525202
4 4I 7 570336757.9685037
4 4I 8 571158821.9976563
4 4I 9 567085626.3680322
4 4I 10 562395436.2884272
4 4I 11 554070240.0573349
4 4I 12 539646721.0523567
4 4I 13 525226517.06851804
4 4I 14 519767975.2359772
4 4I 15 523733148.567732
4 4I 16 529158398.9382527
4 4I 17 529601060.1966188
4 4I 18 529206699.78992605
4 4I 19 539626885.8868263
4 4I 20 561861000.6417813
4 4I 21 576945130.9185244
4 4I 22 569004644.7615904
4 4I 23 549317855.3118541
4 4I 24 537031122.173183
4 4I 25 531735900.7655802
4 4I 26 521806789.8540531
4 4I 27 500366937.5939717
4 4I 28 468473359.9519669
4 4I 29 436317414.9661546
4 4I 30 417286222.31980324
4 4I 31 414735619.3495693
4 4I 32 420585463.2568033
4 4I 33 422804952.3455163
4 4I 34 413240136.3165672
4 4I 35 393597704.72192234
4 4I 36 369799760.9722755
4 4I 37 345003591.490373
4 4I 38 319756897.4876446
4 4I 39 298614261.5491973
4 4I 40 291780120.5632481
4 4I 41 300061253.29508185
4 4I 42 309887683.6163404
4 4I 43 309757424.6007576
4 4I 44 299152987.93236184
4 4I 45 284915944.83301646
4 4I 46 276485536.46180534
4 4I 47 276818196.3473711
4 4I 48 278376975.3251766
4 4I 49 271124093.473076
4 4I 50 250277197.05962664
4 4I 51 222972347.30100662
4 4I 52 204674940.0725511
4 4I 53 202365212.63412827
4 4I 54 208925246.0059079
4 4I 55 211927538.83798286
4 4I 56 205462039.62675697
4 4I 57 194314049.29671156
4 4I 58 181749688.8625871
4 4I 59 164483972.56871912
4 4I 60 146356942.30715683
4 4I 61 138380688.58004028
4 4I 62 140146353.9344948
4 4I 63 141918755.47634232
4 4I 64 140346402.69105363
4 4I 65 134259427.10927194
4 4I 66 121111956.26326576
4 4I 67 106336075.8208075
4 4I 68 99043103.88033015
4 4I 69 100242621.96190214
4 5E 3 1041608954.399193
4 5E 4 862947178.5928102
4 5E 5 855497145.0936987
4 5E 6 891700109.0831147
4 5E 7 918606608.3113353
4 5E 8 916358588.7198179
4 5E 9 892706872.1037004
4 5E 10 861945915.0720394
4 5E 11 828631714.4189765
4 5E 12 794124082.6905278
4 5E 13 768178903.0184706
4 5E 14 763352413.3652475
4 5E 15 778581016.3993979
4 5E 16 796847775.9208965
4 5E 17 801029737.8325658
4 5E 18 795806057.1017363
4 5E 19 806746418.8635588
4 5E 20 843391119.2584558
4 5E 21 873252770.4605789
4 5E 22 859763902.2768116
4 5E 23 815514097.8109591
4 5E 24 777679812.385006
4 5E 25 755320214.560527
4 5E 26 736186297.4257028
4 5E 27 709464327.7354025
4 5E 28 668266472.4014865
4 5E 29 618113990.3578918
4 5E 30 580562369.5393137
4 5E 31 571973205.9116341
4 5E 32 585621924.1692059
4 5E 33 595518117.0541142
4 5E 34 578886197.4163803
4 5E 35 536610359.0795536
4 5E 36 483672618.9565029
4 5E 37 434063588.71607435
4 5E 38 395436204.1685379
4 5E 39 373042877.8425236
4 5E 40 375878624.64430785
4 5E 41 401398029.6559156
4 5E 42 425002721.3097136
4 5E 43 421525791.0874628
4 5E 44 388656702.4616177
4 5E 45 346478851.285215
4 5E 46 317906804.64708865
4 5E 47 307453326.6913375
4 5E 48 302432598.2757213
4 5E 49 289824036.1349187
4 5E 50 263770778.82538503
4 5E 51 231998916.6086452
4 5E 52 211989131.83505926
4 5E 53 209910929.03588992
4 5E 54 215876723.96365666
4 5E 55 215979987.13202935
4 5E 56 204746420.48889148
4 5E 57 190883489.1389503
4 5E 58 180340492.17450327
4 5E 59 163933464.58505988
4 5E 60 138235322.21321014
4 5E 61 117587202.69113964
4 5E 62 110631097.83041056
4 5E 63 111243138.74381089
4 5E 64 113225464.37207898
4 5E 65 109592662.03122273
4 5E 66 93139040.18560608
4 5E 67 70168669.40566468
4 5E 68 54666869.1624926
4 5E 69 50490101.46741566
4 5I 3 922909692.830411
4 5I 4 736886861.615623
4 5I 5 711123896.4492991
4 5I 6 727056679.5839453
4 5I 7 741302552.2775983
4 5I 8 739959152.58021
4 5I 9 727636578.0535959
4 5I 10 712788851.5148985
4 5I 11 696740397.9019141
4 5I 12 678639830.0485574
4 5I 13 664332924.2393522
4 5I 14 661410157.6293023
4 5I 15 667527802.144866
4 5I 16 672652785.4739153
4 5I 17 670471004.8224969
4 5I 18 665917343.3671843
4 5I 19 672699128.6673187
4 5I 20 695563251.869683
4 5I 21 714853619.8592522
4 5I 22 707005899.1932266
4 5I 23 678325160.0975516
4 5I 24 651297647.9264388
4 5I 25 631093968.8446094
4 5I 26 610865149.5505972
4 5I 27 586553888.2522705
4 5I 28 555722979.2147888
4 5I 29 521990775.51441216
4 5I 30 498129901.86634165
4 5I 31 492659942.4612739
4 5I 32 499818839.8290289
4 5I 33 502987218.9092611
4 5I 34 487524098.669413
4 5I 35 454023158.80557775
4 5I 36 413643906.46975857
4 5I 37 376294006.0291532
4 5I 38 345238962.07472086
4 5I 39 322873671.2062521
4 5I 40 317371716.3861182
4 5I 41 329189004.9121008
4 5I 42 341293593.9094204
4 5I 43 336100592.85538626
4 5I 44 312618587.53806555
4 5I 45 284063204.2421273
4 5I 46 264696066.50528723
4 5I 47 256843419.3610713
4 5I 48 251352925.34792858
4 5I 49 239367866.885403
4 5I 50 218262294.20842266
4 5I 51 194380360.62043065
4 5I 52 179151961.54285565
4 5I 53 176001320.59663197
4 5I 54 178170399.61925888
4 5I 55 176581734.81894583
4 5I 56 167449976.99837768
4 5I 57 156032449.74003646
4 5I 58 146129521.34472087
4 5I 59 131976599.31428614
4 5I 60 111665474.3297649
4 5I 61 95048465.6869518
4 5I 62 88088316.60222974
4 5I 63 86668530.48034954
4 5I 64 86535885.30790132
4 5I 65 83225220.68605325
4 5I 66 72239665.99648659
4 5I 67 57618317.351010814
4 5I 68 47861440.68540835
4 5I 69 44714875.06975305
4 6E 3 100285673.86966828
4 6E 4 99985053.6739236
4 6E 5 100285006.60088521
4 6E 6 100468944.0246307
4 6E 7 100217874.93913549
4 6E 8 99737263.66075999
4 6E 9 99540302.03344223
4 6E 10 99833099.04379052
4 6E 11 100284091.61616388
4 6E 12 100432498.28740588
4 6E 13 100181711.68213636
4 6E 14 99752058.89020376
4 6E 15 99314112.98186517
4 6E 16 99030798.69661097
4 6E 17 99205500.8774939
4 6E 18 99940325.31590688
4 6E 19 100819548.67197622
4 6E 20 101193373.94746022
4 6E 21 100817459.54181178
4 6E 22 100202091.8700528
4 6E 23 100138469.42912698
4 6E 24 100833418.0228743
4 6E 25 101734279.70382611
4 6E 26 102093221.7449678
4 6E 27 101613157.74110019
4 6E 28 100739721.74271017
4 6E 29 100243295.5973229
4 6E 30 100452694.53673366
4 6E 31 100977222.7480896
4 6E 32 101164978.73623013
4 6E 33 100831699.6218525
4 6E 34 100438406.81852281
4 6E 35 100403256.18535495
4 6E 36 100576873.0244453
4 6E 37 100616598.4164424
4 6E 38 100342398.53914475
4 6E 39 99685209.84556565
4 6E 40 98784652.22242102
4 6E 41 98104876.57917412
4 6E 42 98155980.5525307
4 6E 43 98979711.02478987
4 6E 44 99997597.62586102
4 6E 45 100615326.81864351
4 6E 46 100759667.1482735
4 6E 47 100606908.65881145
4 6E 48 100314846.71738416
4 6E 49 100154674.89903857
4 6E 50 100282052.62744181
4 6E 51 100424186.97078893
4 6E 52 100281160.08242378
4 6E 53 100048130.61711945
4 6E 54 100176466.47436187
4 6E 55 100750315.6753746
4 6E 56 101430704.93349586
4 6E 57 101866533.57296953
4 6E 58 101759942.88236609
4 6E 59 100926102.61564714
4 6E 60 99803733.38920611
4 6E 61 99239137.00389804
4 6E 62 99433245.66918856
4 6E 63 99830211.16980955
4 6E 64 99945231.12192032
4 6E 65 99637822.46146494
4 6E 66 99031182.02155572
4 6E 67 98632616.10830241
4 6E 68 98897993.10473269
4 6E 69 99618300.78602567
4 6I 3 754114466.5231259
4 6I 4 607875959.6932625
4 6I 5 586379056.4524773
4 6I 6 594841160.8566229
4 6I 7 601997540.443293
4 6I 8 600529637.343975
4 6I 9 593849358.7502652
4 6I 10 585690717.1593978
4 6I 11 575127570.1929421
4 6I 12 561680229.734507
4 6I 13 550104678.8169332
4 6I 14 545909632.5134158
4 6I 15 548489729.9505433
4 6I 16 551861498.5245512
4 6I 17 550645598.2602501
4 6I 18 546687010.4746636
4 6I 19 549147345.1201863
4 6I 20 561871743.3300953
4 6I 21 572332231.3185614
4 6I 22 565976245.5519594
4 6I 23 548656290.2894714
4 6I 24 535530088.0746997
4 6I 25 527438185.3358232
4 6I 26 515932899.79088295
4 6I 27 496839682.9360142
4 6I 28 470735306.02770126
4 6I 29 442667205.3196725
4 6I 30 422199447.0341724
4 6I 31 415077981.75678015
4 6I 32 416991787.7849821
4 6I 33 416962173.73406094
4 6I 34 406462464.28887856
4 6I 35 385509759.76575226
4 6I 36 358432280.659608
4 6I 37 329963430.0133028
4 6I 38 303893228.8595694
4 6I 39 283910402.5308594
4 6I 40 274983977.5095159
4 6I 41 276151803.6013677
4 6I 42 277991499.152236
4 6I 43 272810290.5839801
4 6I 44 260502338.40082294
4 6I 45 246410748.49883783
4 6I 46 237407825.77609277
4 6I 47 235074249.40016603
4 6I 48 233582406.090713
4 6I 49 225402421.43464112
4 6I 50 206674520.2890727
4 6I 51 183042372.81934014
4 6I 52 166617949.3845891
4 6I 53 162385281.36968076
4 6I 54 165277426.0256086
4 6I 55 167251077.28523764
4 6I 56 163602470.47562462
4 6I 57 156167567.19717565
4 6I 58 146793476.885389
4 6I 59 132707227.06180193
4 6I 60 115738968.71406108
4 6I 61 104667490.97713625
4 6I 62 101878983.54899746
4 6I 63 101645640.37172943
4 6I 64 100412748.5287469
4 6I 65 95709060.91597241
4 6I 66 84601693.7161724
4 6I 67 70994683.27006638
4 6I 68 62778959.83091013
4 6I 69 61813194.366028234
5 2/3E 3 413887357.63876325
5 2/3E 4 392224355.53228486
5 2/3E 5 394830066.94879425
5 2/3E 6 404411405.24158597
5 2/3E 7 415014143.6610854
5 2/3E 8 421629656.6675713
5 2/3E 9 420918885.04966486
5 2/3E 10 413187427.5690556
5 2/3E 11 402437457.0742544
5 2/3E 12 394102909.82512146
5 2/3E 13 390613611.6609894
5 2/3E 14 390080539.4866035
5 2/3E 15 388721583.36412203
5 2/3E 16 384444906.14781594
5 2/3E 17 379818642.62875915
5 2/3E 18 379608642.0718774
5 2/3E 19 383014452.565216
5 2/3E 20 382168234.8913337
5 2/3E 21 372155756.32278967
5 2/3E 22 356100521.2796016
5 2/3E 23 339195459.19738364
5 2/3E 24 327767757.8791096
5 2/3E 25 329000415.1926085
5 2/3E 26 339494707.0178199
5 2/3E 27 345771915.7986257
5 2/3E 28 344017422.4970661
5 2/3E 29 342719430.2932139
5 2/3E 30 343299105.79916096
5 2/3E 31 336486626.6247232
5 2/3E 32 320065389.17191434
5 2/3E 33 304101080.630455
