Run Group Frequency Power
1 5I 30 608188892.4675915
1 5I 31 561968785.6998978
1 5I 32 526795197.28811383
1 5I 33 508436240.3795982
1 5I 34 507125808.3864974
1 5I 35 508991110.942086
1 5I 36 496830616.0865192
1 5I 37 465375650.6465286
1 5I 38 418847044.23454106
1 5I 39 371531743.0806744
1 5I 40 343312151.5517018
1 5I 41 341070065.2335066
1 5I 42 353241629.95206916
1 5I 43 361953790.62135303
1 5I 44 355342737.0737835
1 5I 45 332551288.3463703
1 5I 46 301837854.64297265
1 5I 47 276199092.4532809
1 5I 48 263135834.82669127
1 5I 49 258717283.78117767
1 5I 50 256672184.24276966
1 5I 51 251341352.14197892
1 5I 52 234370517.50475216
1 5I 53 206135031.10330552
1 5I 54 179948637.15359518
1 5I 55 164876114.85797897
1 5I 56 158075437.6844075
1 5I 57 153825610.02731502
1 5I 58 147682907.38727096
1 5I 59 136946626.39162958
1 5I 60 123414138.64406833
1 5I 61 110150599.27926797
1 5I 62 97897797.67784625
1 5I 63 87665393.83590433
1 5I 64 78748707.91047847
1 5I 65 68113212.39418566
1 5I 66 56950724.881531164
1 5I 67 48520023.74274628
1 5I 68 42207577.82288238
1 5I 69 37077629.110372365
1 6E 3 99992434.5308635
1 6E 4 99995288.44426823
1 6E 5 100003568.70695929
1 6E 6 100008404.89112431
1 6E 7 100005128.65352245
1 6E 8 99996985.75685507
1 6E 9 99991638.78462116
1 6E 10 99994454.91326042
1 6E 11 100002664.92139876
1 6E 12 100008186.81062248
1 6E 13 100005931.55727011
1 6E 14 99997872.66963953
1 6E 15 99991841.26026057
1 6E 16 99993840.80330363
1 6E 17 100001651.8736685
1 6E 18 100007963.90672639
1 6E 19 100006602.08665708
1 6E 20 99998744.80463755
1 6E 21 99992247.8734873
1 6E 22 99993171.59537977
1 6E 23 100000682.17527308
1 6E 24 100007641.36164153
1 6E 25 100007094.59905282
1 6E 26 99999741.78204438
1 6E 27 99992692.23881322
1 6E 28 99992589.69841756
1 6E 29 99999785.51670162
1 6E 30 100007148.1373929
1 6E 31 100007539.24619891
1 6E 32 100000791.46464714
1 6E 33 99993141.34421092
1 6E 34 99992197.3615896
1 6E 35 99998858.05812898
1 6E 36 100006497.68158829
1 6E 37 100007993.80502367
1 6E 38 100001702.74551663
1 6E 39 99993723.4986579
1 6E 40 99991934.30034366
1 6E 41 99997839.49442372
1 6E 42 100005868.26150797
1 6E 43 100008295.67502311
1 6E 44 100002572.48725471
1 6E 45 99994477.62859374
1 6E 46 99991710.88917086
1 6E 47 99996878.54410252
1 6E 48 100005226.13762051
1 6E 49 100008396.54626226
1 6E 50 100003489.42242703
1 6E 51 99995292.48765394
1 6E 52 99991512.35297513
1 6E 53 99996072.26917301
1 6E 54 100004399.69174874
1 6E 55 100008408.19498412
1 6E 56 100004410.55179465
1 6E 57 99996052.46738651
1 6E 58 99991523.39319721
1 6E 59 99995285.69832575
1 6E 60 100003479.61795244
1 6E 61 100008405.8900926
1 6E 62 100005216.85201876
1 6E 63 99996877.59583202
1 6E 64 99991721.1234002
1 6E 65 99994468.94797719
1 6E 66 100002579.891682
1 6E 67 100008305.17565027
1 6E 68 100005855.85378054
1 6E 69 99997858.4267666
1 6I 3 847591525.327802
1 6I 4 744400708.0346084
1 6I 5 732880788.8298398
1 6I 6 743692153.4940171
1 6I 7 748412402.0563316
1 6I 8 741118653.0805187
1 6I 9 726455316.3612827
1 6I 10 709883890.4457659
1 6I 11 700219023.1835539
1 6I 12 702336347.1351912
1 6I 13 708259846.969393
1 6I 14 709987500.2250223
1 6I 15 705730511.2465082
1 6I 16 692317852.3136173
1 6I 17 674357654.9293027
1 6I 18 665094158.4225011
1 6I 19 663678240.3675243
1 6I 20 658506258.9218278
1 6I 21 647932242.1200167
1 6I 22 632985836.4805129
1 6I 23 611560694.814784
1 6I 24 589205915.245869
1 6I 25 573986349.1660327
1 6I 26 566012358.8145716
1 6I 27 560927070.4652911
1 6I 28 552051343.6559263
1 6I 29 532143064.61791533
1 6I 30 502491849.5118952
1 6I 31 472498174.00369346
1 6I 32 448721984.3889324
1 6I 33 433598705.7662456
1 6I 34 427657798.42351806
1 6I 35 424000006.60768986
1 6I 36 411156372.1971147
1 6I 37 383460220.6242635
1 6I 38 345363278.7761393
1 6I 39 310208540.41918963
1 6I 40 290751950.621862
1 6I 41 287421340.2796739
1 6I 42 290008505.8586277
1 6I 43 287545926.6697906
1 6I 44 274541493.0241427
1 6I 45 252833529.46479982
1 6I 46 229355560.14946
1 6I 47 211711027.13361037
1 6I 48 202761544.52148056
1 6I 49 199107584.06611842
1 6I 50 196462453.22399956
1 6I 51 190763155.5957929
1 6I 52 176462329.79284024
1 6I 53 154018127.48683792
1 6I 54 132866581.85517263
1 6I 55 120053653.51562402
1 6I 56 114054200.26365751
1 6I 57 110703234.30485651
1 6I 58 106346790.70891118
1 6I 59 97928469.55126294
1 6I 60 86165843.31099017
1 6I 61 74335208.10667306
1 6I 62 64458693.39220772
1 6I 63 57809303.549100906
1 6I 64 53709297.21198022
1 6I 65 49435793.27312806
1 6I 66 44616469.49174465
1 6I 67 40029224.92827959
1 6I 68 34547089.634453185
1 6I 69 28426397.232055675
2 2/3E 3 392159503.3178378
2 2/3E 4 373793613.0039092
2 2/3E 5 373373683.6807544
2 2/3E 6 384289364.80094016
2 2/3E 7 401103784.5465867
2 2/3E 8 415999427.11818296
2 2/3E 9 421427018.55280215
2 2/3E 10 414405416.73699254
2 2/3E 11 397460416.68050945
2 2/3E 12 378027544.46874154
2 2/3E 13 363981476.77871174
2 2/3E 14 358059645.57896435
2 2/3E 15 359640390.1545377
2 2/3E 16 369384092.2923992
2 2/3E 17 387095344.7892043
2 2/3E 18 405588834.54624426
2 2/3E 19 414555383.9648857
2 2/3E 20 411130956.59868807
2 2/3E 21 398316514.4900081
2 2/3E 22 378525647.59909546
2 2/3E 23 356168863.7773154
2 2/3E 24 339834699.721743
2 2/3E 25 336634764.82394683
2 2/3E 26 346520961.7243155
2 2/3E 27 363767991.6581692
2 2/3E 28 378441370.33488363
2 2/3E 29 378572663.64292395
2 2/3E 30 361499903.0386535
2 2/3E 31 337152804.3069202
2 2/3E 32 315678241.6262333
2 2/3E 33 301408471.5311604
2 2/3E 34 297744486.35125226
2 2/3E 35 308305061.040131
2 2/3E 36 329348309.9108015
2 2/3E 37 347515749.2649821
2 2/3E 38 352257606.20765716
2 2/3E 39 343949681.0678076
2 2/3E 40 328258865.0320906
2 2/3E 41 311859703.9580798
2 2/3E 42 300981783.2486472
2 2/3E 43 297404676.93319046
2 2/3E 44 297023480.5344496
2 2/3E 45 296022933.5066602
2 2/3E 46 296198462.0212524
2 2/3E 47 298765628.24332684
2 2/3E 48 300742881.7892053
2 2/3E 49 299018597.6082325
2 2/3E 50 290356491.25869876
2 2/3E 51 273088320.01489735
2 2/3E 52 251905950.104222
2 2/3E 53 235693080.5989384
2 2/3E 54 230094011.37706476
2 2/3E 55 234225726.15799516
2 2/3E 56 244472807.14754093
2 2/3E 57 256215246.35305512
2 2/3E 58 262324692.33131173
2 2/3E 59 257061793.71468014
2 2/3E 60 241016758.31790048
2 2/3E 61 220505948.8115241
2 2/3E 62 203444254.5894336
2 2/3E 63 195607558.73920792
2 2/3E 64 198431184.94195592
2 2/3E 65 207374794.57825857
2 2/3E 66 215124000.27615237
2 2/3E 67 216969681.35026944
2 2/3E 68 210771908.6774441
2 2/3E 69 196998052.15999216
2 2/3I 3 902394459.2003801
2 2/3I 4 834691592.6962656
2 2/3I 5 829130096.360929
2 2/3I 6 848193809.9825548
2 2/3I 7 875950470.5133321
2 2/3I 8 897995841.9951332
2 2/3I 9 902600071.4947312
2 2/3I 10 886854168.5228434
2 2/3I 11 855633267.4210198
2 2/3I 12 820927722.96227
2 2/3I 13 795580359.9019175
2 2/3I 14 783250322.1046486
2 2/3I 15 781814776.058773
2 2/3I 16 792673168.5378048
2 2/3I 17 816439988.5811076
2 2/3I 18 840265056.2539392
2 2/3I 19 845202548.2625365
2 2/3I 20 827044177.0454842
2 2/3I 21 792605958.000267
2 2/3I 22 746829510.9057264
2 2/3I 23 698166441.5322053
2 2/3I 24 661936060.8427215
2 2/3I 25 648848043.4460287
2 2/3I 26 656539908.3112946
2 2/3I 27 675241680.5033221
2 2/3I 28 689276047.5727501
2 2/3I 29 678136855.8125491
2 2/3I 30 638219723.2682526
2 2/3I 31 589354155.3788801
2 2/3I 32 548783903.1598911
2 2/3I 33 519585673.40672517
2 2/3I 34 504651221.2161294
2 2/3I 35 511188366.53029835
2 2/3I 36 533551090.9371902
2 2/3I 37 548858654.0314597
2 2/3I 38 541706771.4497697
2 2/3I 39 515695373.2465377
2 2/3I 40 480499844.5008876
2 2/3I 41 446508158.010901
2 2/3I 42 423205827.0463904
2 2/3I 43 410790133.72133017
2 2/3I 44 399869362.0979272
2 2/3I 45 384876694.4607421
2 2/3I 46 370423941.7549777
2 2/3I 47 359207778.5510305
2 2/3I 48 348038956.3467517
2 2/3I 49 334397950.8644959
2 2/3I 50 314981799.91519785
2 2/3I 51 287372506.35677713
2 2/3I 52 256718936.33665255
2 2/3I 53 232414547.51210636
2 2/3I 54 218291409.75204903
2 2/3I 55 211265220.50308838
2 2/3I 56 208687560.31889996
2 2/3I 57 208737165.85804752
2 2/3I 58 205679122.07442543
2 2/3I 59 193659170.91655958
2 2/3I 60 173108945.13843012
2 2/3I 61 150032469.04750615
2 2/3I 62 130754327.6111927
2 2/3I 63 118755009.30711651
2 2/3I 64 114046139.34577522
2 2/3I 65 112503383.28234315
2 2/3I 66 108799153.1024083
2 2/3I 67 100486162.24409926
2 2/3I 68 87851231.82880619
2 2/3I 69 73262422.57500711
2 4E 3 115833016.98409136
2 4E 4 96652167.10130906
2 4E 5 99582116.10914887
2 4E 6 105772577.83827147
2 4E 7 109463264.1126034
2 4E 8 109173887.04730758
2 4E 9 105003465.74203867
2 4E 10 98676678.60925087
2 4E 11 92670513.29374978
2 4E 12 88639189.6324518
2 4E 13 87121462.21646166
2 4E 14 88267336.97798759
2 4E 15 92297246.93800037
2 4E 16 99250230.06135319
2 4E 17 108116531.11569357
2 4E 18 115825978.74859454
2 4E 19 118095269.71260378
2 4E 20 113071518.99693847
2 4E 21 102814088.66858998
2 4E 22 91013093.78916407
2 4E 23 81537986.74854559
2 4E 24 77817401.80505885
2 4E 25 81313173.75427596
2 4E 26 90582570.6303468
2 4E 27 102131711.43846312
2 4E 28 110401102.7798631
2 4E 29 109095447.1217734
2 4E 30 99063318.49282494
2 4E 31 89814308.36705063
2 4E 32 87428433.15362091
2 4E 33 89423703.01309401
2 4E 34 94831774.21678716
2 4E 35 108489366.55344018
2 4E 36 128264409.70345837
2 4E 37 139290598.3351437
2 4E 38 132499223.10143629
2 4E 39 116794024.59124425
2 4E 40 104931187.17380714
2 4E 41 101597449.61839893
2 4E 42 105663418.22537622
2 4E 43 113211206.57177562
2 4E 44 120000371.06599653
2 4E 45 124171003.49611492
2 4E 46 124685689.9336169
2 4E 47 119788586.68693379
2 4E 48 111558996.79513624
2 4E 49 105233658.0933953
2 4E 50 101633497.63147947
2 4E 51 97752286.27110454
2 4E 52 93752338.70673132
2 4E 53 93278917.12962326
2 4E 54 97448562.49435586
2 4E 55 103108623.83190279
2 4E 56 107536997.95017788
2 4E 57 109828655.93035881
2 4E 58 107956022.49852678
2 4E 59 101067505.86177588
2 4E 60 93186854.13369873
2 4E 61 89722667.4585596
2 4E 62 92643535.78866848
2 4E 63 100477772.18014592
2 4E 64 109368439.0189865
2 4E 65 113415540.57196459
2 4E 66 109358381.1892808
2 4E 67 100951990.17886053
2 4E 68 93852884.71269128
2 4E 69 89319799.2054576
2 4I 3 857435356.5689709
2 4I 4 782848213.310324
2 4I 5 779798454.5497472
2 4I 6 795071118.2047596
2 4I 7 810750494.1899953
2 4I 8 818615943.2051535
2 4I 9 813937090.7981088
2 4I 10 797521385.7068512
2 4I 11 774601039.6311042
2 4I 12 751965095.9456741
2 4I 13 735613707.761172
2 4I 14 728478425.5780826
2 4I 15 730663630.8705776
2 4I 16 740924381.5322708
2 4I 17 755403838.2622339
2 4I 18 764853645.6416854
2 4I 19 758205478.8803712
2 4I 20 732348441.7651757
2 4I 21 692960455.1053026
2 4I 22 648211333.7091608
2 4I 23 608283860.0183814
2 4I 24 583748503.6647968
2 4I 25 578608392.0348115
2 4I 26 587625294.8018057
2 4I 27 600763104.7803919
2 4I 28 605466182.3885493
2 4I 29 588846041.1812736
2 4I 30 551416076.4103014
2 4I 31 510623395.327417
2 4I 32 480098034.53841484
2 4I 33 459778482.57590735
2 4I 34 449805870.08406115
2 4I 35 456803333.87480503
2 4I 36 476523876.28836286
2 4I 37 485265652.7697451
2 4I 38 466789463.3405256
2 4I 39 431186876.4439918
2 4I 40 395535137.4142301
2 4I 41 367423974.88925743
2 4I 42 347394502.9920302
2 4I 43 332692898.96650904
2 4I 44 321572034.9384881
2 4I 45 314829436.8100962
2 4I 46 308945109.5783114
2 4I 47 294761246.5791819
2 4I 48 270533925.52092046
2 4I 49 244705777.60748225
2 4I 50 221725793.75587106
2 4I 51 198850225.585756
2 4I 52 176733689.98866498
2 4I 53 161330995.01851606
2 4I 54 154669989.06167573
2 4I 55 151623646.19505444
2 4I 56 147337475.04090914
2 4I 57 141223157.74989468
2 4I 58 132453673.98745644
2 4I 59 118912668.03598198
2 4I 60 101811704.53202264
2 4I 61 86169599.17925677
2 4I 62 75998643.74657097
2 4I 63 71475649.53607187
2 4I 64 70154339.36897048
2 4I 65 68178097.70747522
2 4I 66 62473332.20441359
2 4I 67 53971072.999901496
2 4I 68 45766789.53198335
2 4I 69 38778068.82138217
2 5E 3 909773885.8184559
2 5E 4 831476584.865436
2 5E 5 838561040.9634218
2 5E 6 875428314.9638493
2 5E 7 918492022.075248
2 5E 8 943699900.9341083
2 5E 9 934318167.0360615
2 5E 10 894725987.7072729
2 5E 11 841132549.8186057
2 5E 12 792255663.3670746
2 5E 13 761202957.8179388
2 5E 14 747709562.0965018
2 5E 15 748579361.5845342
2 5E 16 769791434.9171567
2 5E 17 814305120.1591237
2 5E 18 860638340.2681696
2 5E 19 878190740.7005544
2 5E 20 861771800.5563924
2 5E 21 820806764.8441255
2 5E 22 758285735.162735
2 5E 23 686057864.5358958
2 5E 24 632610886.1520306
2 5E 25 619248922.1165297
2 5E 26 641421306.6427789
2 5E 27 679948146.3439975
2 5E 28 707563700.8843402
2 5E 29 692373061.9897864
2 5E 30 632644263.0300288
2 5E 31 563459345.9232142
2 5E 32 511732116.69136333
2 5E 33 480019409.52381897
2 5E 34 472110539.40223324
2 5E 35 499624743.4141629
2 5E 36 551102709.0159986
2 5E 37 584563965.9651675
2 5E 38 574577356.15734
2 5E 39 534103113.2310549
2 5E 40 485000535.7569488
2 5E 41 443407684.4553621
2 5E 42 420908260.6261499
2 5E 43 416069371.13947904
2 5E 44 413457289.95077753
2 5E 45 401752301.74467915
2 5E 46 385259666.9117203
2 5E 47 369228883.8583136
2 5E 48 353767015.51179415
2 5E 49 338868224.3316581
2 5E 50 318732379.9746485
2 5E 51 286426652.356292
2 5E 52 247913452.692259
2 5E 53 218226393.0526837
2 5E 54 204657726.68486243
2 5E 55 202864751.3264355
2 5E 56 207780275.2168182
2 5E 57 214344531.4904685
2 5E 58 212065606.88506633
2 5E 59 194348803.94611102
2 5E 60 167143980.0225407
2 5E 61 141374230.17725024
2 5E 62 123086135.14465654
2 5E 63 113913326.14370781
2 5E 64 113099332.4304319
2 5E 65 114421571.10528213
2 5E 66 110648137.01347226
2 5E 67 100593392.29633501
2 5E 68 86397749.00218618
2 5E 69 70836890.38467908
2 5I 3 954476265.2599554
2 5I 4 815443207.2493625
2 5I 5 796942610.4137789
2 5I 6 810765387.7634408
2 5I 7 829461058.8141819
2 5I 8 840662805.4838301
2 5I 9 836505865.0377314
2 5I 10 817093844.5326293
2 5I 11 788792153.3631066
2 5I 12 761014690.3222435
2 5I 13 741705238.8918548
2 5I 14 733036347.9868456
2 5I 15 734459530.4178699
2 5I 16 746864577.9269619
2 5I 17 768777753.0231239
2 5I 18 788896499.171071
2 5I 19 791693152.1199486
2 5I 20 772986420.935328
2 5I 21 738745102.2327774
2 5I 22 695535346.7759111
2 5I 23 652874760.0607543
2 5I 24 623826743.4249818
2 5I 25 616025356.2409878
2 5I 26 625483562.8131193
2 5I 27 641425365.2502866
2 5I 28 649602701.9772582
2 5I 29 633560089.1303473
2 5I 30 592063922.8023739
2 5I 31 544871971.0810864
2 5I 32 508105127.44514513
2 5I 33 482721513.3695499
2 5I 34 469508853.55299604
2 5I 35 475058590.5181773
2 5I 36 493756732.983003
2 5I 37 501540702.17602307
2 5I 38 483859229.2921035
2 5I 39 450030747.38337946
2 5I 40 414036896.0193922
2 5I 41 383888756.0858686
2 5I 42 363655973.01929545
2 5I 43 351458751.2143451
2 5I 44 341127517.6313881
2 5I 45 329795506.5734012
2 5I 46 318355766.2022924
2 5I 47 304522033.67374605
2 5I 48 286847051.49703944
2 5I 49 268785074.5108573
2 5I 50 250397364.6901648
2 5I 51 227799733.71150365
2 5I 52 202263752.64469147
2 5I 53 181202096.3323726
2 5I 54 169131782.2145188
2 5I 55 163348549.14859942
2 5I 56 160252900.32865262
2 5I 57 157706934.65447447
2 5I 58 151636728.597678
2 5I 59 138903638.34840006
2 5I 60 121577894.57213847
2 5I 61 104464008.64288312
2 5I 62 90493402.80185464
2 5I 63 80607065.48788707
2 5I 64 75016237.7168837
2 5I 65 71391863.75673632
2 5I 66 66415780.813837186
2 5I 67 59702571.05442974
2 5I 68 52408874.321614265
2 5I 69 44790253.38584903
2 6E 3 99990158.7390939
2 6E 4 99992933.96270439
2 6E 5 99996796.55970582
2 6E 6 100001016.83570927
2 6E 7 100008574.26956479
2 6E 8 100013463.49020317
2 6E 9 100006276.30742219
2 6E 10 99990418.53519276
2 6E 11 99982944.92520349
2 6E 12 99992702.1581069
2 6E 13 100006332.89942282
2 6E 14 100009348.69267586
2 6E 15 100006730.43654227
2 6E 16 100005676.24927995
2 6E 17 100000626.84978637
2 6E 18 99989790.47084275
2 6E 19 99984933.75479282
2 6E 20 99994921.9200436
2 6E 21 100010613.175776
2 6E 22 100015483.35537139
2 6E 23 100006312.59604383
2 6E 24 99995390.03655131
2 6E 25 99992491.93517365
2 6E 26 99992789.36796376
2 6E 27 99992203.83204138
2 6E 28 99998582.65589531
2 6E 29 100011875.34535736
2 6E 30 100015986.26089367
2 6E 31 100003740.74584055
2 6E 32 99989019.83483483
2 6E 33 99986563.20659763
2 6E 34 99994456.41759443
2 6E 35 100002166.52230543
2 6E 36 100005970.89808108
2 6E 37 100008787.4643322
2 6E 38 100009510.43971299
2 6E 39 100001234.11297816
2 6E 40 99987016.16895646
2 6E 41 99984041.68911418
2 6E 42 99997419.80041443
2 6E 43 100010648.286967
2 6E 44 100011440.55193603
2 6E 45 100005455.03775337
2 6E 46 100000454.7473832
2 6E 47 99995209.60195777
2 6E 48 99989193.83932117
2 6E 49 99989216.0219795
2 6E 50 99999937.49810494
2 6E 51 100013549.61156063
2 6E 52 100015059.24645112
2 6E 53 100002117.44231513
2 6E 54 99990533.30019012
2 6E 55 99990175.48388451
2 6E 56 99993951.26776841
2 6E 57 99997246.14893237
2 6E 58 100004268.39286208
2 6E 59 100012738.1100485
2 6E 60 100011626.87210156
2 6E 61 99998704.04929098
2 6E 62 99986406.57223539
2 6E 63 99986630.45087951
2 6E 64 99997782.55905777
2 6E 65 100007548.2711466
2 6E 66 100009007.60242522
2 6E 67 100007283.33522332
2 6E 68 100004460.40784594
2 6E 69 99995662.55677941
2 6I 3 842272013.7612712
2 6I 4 736869939.3821453
2 6I 5 718202034.0246121
2 6I 6 724812425.0952308
2 6I 7 737409285.2702768
2 6I 8 746935538.895474
2 6I 9 747033222.92275
2 6I 10 736274016.2058108
2 6I 11 717814955.9230459
2 6I 12 697908866.2466495
2 6I 13 682295668.2555158
2 6I 14 672799328.2061936
2 6I 15 669434470.1420331
2 6I 16 672981123.165015
2 6I 17 682330015.3155048
2 6I 18 690448837.889817
2 6I 19 688466664.3644962
2 6I 20 674241434.6832948
2 6I 21 650763254.064978
2 6I 22 621010682.1986922
2 6I 23 589914456.1872675
2 6I 24 565286565.4935915
2 6I 25 552722574.8287258
2 6I 26 550703644.9056511
2 6I 27 552441528.9172941
2 6I 28 548836847.5697308
2 6I 29 530925533.72259575
2 6I 30 498452028.0437709
2 6I 31 461651167.6008413
2 6I 32 429960812.0605391
2 6I 33 406200767.95347905
2 6I 34 391319093.6592214
2 6I 35 386986203.9944582
2 6I 36 389844149.36739016
2 6I 37 389264001.9081948
2 6I 38 377578212.6095822
2 6I 39 356447326.0606685
2 6I 40 331282355.5532948
2 6I 41 307104477.51189303
2 6I 42 287885322.11346054
2 6I 43 274501697.9556183
2 6I 44 263742556.91872725
2 6I 45 252356695.2155646
2 6I 46 241230678.825053
2 6I 47 231354895.4439141
2 6I 48 220880339.3475816
2 6I 49 208093969.41549277
2 6I 50 192038256.1953423
2 6I 51 172870781.62427935
2 6I 52 153295694.62471533
2 6I 53 137145990.31793666
2 6I 54 126630970.25213316
2 6I 55 120839049.54393288
2 6I 56 117431064.09375337
2 6I 57 114611753.88146436
2 6I 58 110264822.58652428
2 6I 59 101972313.5627434
2 6I 60 89045371.67740767
2 6I 61 73765029.90307677
2 6I 62 60028497.9697235
2 6I 63 50618142.29904044
2 6I 64 45905960.20443558
2 6I 65 44348613.57730775
2 6I 66 44007342.67790282
2 6I 67 43226949.61877225
2 6I 68 40446552.90313235
2 6I 69 35426267.59072159
3 2/3E 3 400212235.3644788
3 2/3E 4 397944909.4659798
3 2/3E 5 407350298.5497997
3 2/3E 6 414850532.65845454
3 2/3E 7 414396269.4792888
3 2/3E 8 405815428.13776875
3 2/3E 9 393969956.7377198
3 2/3E 10 386547548.63909316
3 2/3E 11 388459849.42616725
3 2/3E 12 397456242.5827267
3 2/3E 13 404737947.4522502
3 2/3E 14 401681007.2423421
3 2/3E 15 389122950.1250645
3 2/3E 16 377033829.94819367
3 2/3E 17 373790794.16003096
3 2/3E 18 379286402.44937897
3 2/3E 19 386945430.39064443
3 2/3E 20 389886327.6771588
3 2/3E 21 385272789.3561484
3 2/3E 22 374061324.3557457
3 2/3E 23 361747585.5837358
3 2/3E 24 357224932.67424023
3 2/3E 25 364646449.88302875
3 2/3E 26 377076037.69780827
3 2/3E 27 381264454.3044101
3 2/3E 28 371670927.5801294
3 2/3E 29 357053820.4130978
3 2/3E 30 347915156.80602443
3 2/3E 31 346655993.56298125
3 2/3E 32 352147196.631155
3 2/3E 33 360346823.85890436
3 2/3E 34 361956710.535069
3 2/3E 35 351222202.4689548
3 2/3E 36 334463769.0721276
3 2/3E 37 323086813.0015206
3 2/3E 38 323241307.8974729
3 2/3E 39 332754084.09454477
3 2/3E 40 340467195.27557725
3 2/3E 41 334759557.5301422
3 2/3E 42 317794135.8148267
3 2/3E 43 302745334.292909
3 2/3E 44 297041325.2783417
3 2/3E 45 297089216.2526316
3 2/3E 46 298247363.6157386
3 2/3E 47 298446709.4047178
3 2/3E 48 292847390.02352095
3 2/3E 49 278433481.2457286
3 2/3E 50 263290153.289605
3 2/3E 51 258367673.5376969
3 2/3E 52 263130943.07136106
3 2/3E 53 266888630.1175217
3 2/3E 54 260798663.21602628
3 2/3E 55 246472836.5371908
3 2/3E 56 232513036.90239745
3 2/3E 57 224681243.20956814
3 2/3E 58 223744829.7864331
3 2/3E 59 227946156.5818022
3 2/3E 60 232545382.99970713
3 2/3E 61 230937260.23738822
3 2/3E 62 220308742.8530677
3 2/3E 63 206387845.60458177
3 2/3E 64 197890636.95685527
3 2/3E 65 197105933.03436035
3 2/3E 66 200127919.9400562
3 2/3E 67 200813243.1815316
3 2/3E 68 194855460.47208148
3 2/3E 69 185014367.54590812
3 2/3I 3 902033347.3740578
3 2/3I 4 859461314.8304735
3 2/3I 5 876048916.711894
3 2/3I 6 896443295.3184638
3 2/3I 7 897657739.3546841
3 2/3I 8 876659510.7903632
3 2/3I 9 845914936.9907533
3 2/3I 10 826289335.3889104
3 2/3I 11 831169431.7740939
3 2/3I 12 854246879.7087605
3 2/3I 13 871881300.6029546
3 2/3I 14 861743202.1342933
3 2/3I 15 825480433.5969985
3 2/3I 16 787856418.5386356
3 2/3I 17 771749489.0568321
3 2/3I 18 779418937.2237394
3 2/3I 19 794624613.2625294
3 2/3I 20 798050273.3795918
3 2/3I 21 779858067.1996608
3 2/3I 22 741657935.4863914
3 2/3I 23 698749575.5532933
3 2/3I 24 675216258.8493569
3 2/3I 25 683022086.9138741
3 2/3I 26 706208039.8328041
3 2/3I 27 711980465.2044494
3 2/3I 28 684271519.0010033
3 2/3I 29 640958703.6294113
3 2/3I 30 608054874.5247483
3 2/3I 31 594840210.1305362
3 2/3I 32 598929865.9651282
3 2/3I 33 610405788.8382614
3 2/3I 34 609776748.4150877
3 2/3I 35 582338864.5718975
3 2/3I 36 537052241.1304605
3 2/3I 37 499001463.554922
3 2/3I 38 485745373.0584977
3 2/3I 39 495118418.5534674
3 2/3I 40 505308682.78503364
3 2/3I 41 491912403.75441515
3 2/3I 42 453605243.25323284
3 2/3I 43 410964996.2534746
3 2/3I 44 380983299.21253026
3 2/3I 45 365880397.6597096
3 2/3I 46 362298777.1433457
3 2/3I 47 362898261.9991118
3 2/3I 48 352386853.29910696
3 2/3I 49 321612077.90513045
3 2/3I 50 283826992.94077134
3 2/3I 51 260092318.65192747
3 2/3I 52 254373040.35421008
3 2/3I 53 254003382.9546967
3 2/3I 54 246066423.47321916
3 2/3I 55 227280411.6271455
3 2/3I 56 202743807.51337117
3 2/3I 57 179873594.79690453
3 2/3I 58 164933036.48168382
3 2/3I 59 160230788.8650614
3 2/3I 60 160934074.22765583
3 2/3I 61 157644194.52367985
3 2/3I 62 144269877.38678372
3 2/3I 63 124158497.74665785
3 2/3I 64 106504107.38534471
3 2/3I 65 96480234.5582982
3 2/3I 66 92507465.37717375
3 2/3I 67 89795504.06023611
3 2/3I 68 83900398.75995298
3 2/3I 69 74077213.57383332
3 4E 3 121582209.4110131
3 4E 4 100948088.86612836
3 4E 5 101318966.78135389
3 4E 6 104405388.64853159
3 4E 7 106108194.14467841
3 4E 8 106808185.26633888
3 4E 9 107305700.13372183
3 4E 10 107416046.5688635
3 4E 11 106328380.45397475
3 4E 12 103846966.77484901
3 4E 13 100912154.847467
3 4E 14 99035062.99019744
3 4E 15 99172586.74937338
3 4E 16 101649312.72273324
3 4E 17 106347732.21452829
3 4E 18 111516582.97813055
3 4E 19 114049800.22984092
3 4E 20 112217853.82489935
3 4E 21 106958716.78329322
3 4E 22 100944502.1718151
3 4E 23 97300804.31285226
3 4E 24 98223382.07484466
3 4E 25 104430814.58395155
3 4E 26 113464916.09184512
3 4E 27 118782834.4374066
3 4E 28 116209244.53663087
3 4E 29 110293577.48172176
3 4E 30 108339416.40995005
3 4E 31 110422584.46007574
3 4E 32 111706918.65674642
3 4E 33 111364392.05678278
3 4E 34 111186804.79092708
3 4E 35 110499678.21259421
3 4E 36 108985674.043801
3 4E 37 107904873.99629211
3 4E 38 108143278.15536232
3 4E 39 110295805.79758489
3 4E 40 111722732.89525582
3 4E 41 108219097.78768298
3 4E 42 102330883.91423517
3 4E 43 100785113.70689927
3 4E 44 103386678.92308791
3 4E 45 104137424.62611437
3 4E 46 102020980.70825602
3 4E 47 100405150.92023638
3 4E 48 99370218.17083083
3 4E 49 97290078.26959613
3 4E 50 94900847.57890722
3 4E 51 93009994.95360905
3 4E 52 91170028.59337294
3 4E 53 89752041.8284781
3 4E 54 90109482.5041795
3 4E 55 93049566.73416634
3 4E 56 97384070.63924237
3 4E 57 100770879.35148162
