Run NumNeurons Group meanFR meanCV
0 73260 5E 9.9607 0.7618
0 73260 5I 9.504 0.6647
0 73260 6E 0.087 0.531
0 73260 6I 8.2806 0.6657
1 73260 all 5.2407 0.5817
1 73260 2/3E 2.8282 0.4453
1 73260 2/3I 5.9755 0.5323
1 73260 4E 2.5313 0.4828
1 73260 4I 6.8363 0.6795
1 73260 5E 9.771 0.7452
1 73260 5I 9.4641 0.6521
1 73260 6E 0.0966 0.4622
1 73260 6I 8.1873 0.6541
2 73260 all 5.1176 0.5876
2 73260 2/3E 2.7287 0.4404
2 73260 2/3I 5.8113 0.5353
2 73260 4E 2.4628 0.4705
2 73260 4I 6.7524 0.689
2 73260 5E 9.5406 0.7325
2 73260 5I 9.3783 0.6408
2 73260 6E 0.0684 0.5399
2 73260 6I 8.1389 0.6526
3 73260 all 5.3111 0.5828
3 73260 2/3E 2.8839 0.4389
3 73260 2/3I 6.0025 0.5482
3 73260 4E 2.5706 0.4772
3 73260 4I 6.8499 0.6787
3 73260 5E 9.9256 0.7141
3 73260 5I 9.4829 0.6358
3 73260 6E 0.1161 0.5524
3 73260 6I 8.2365 0.6172
4 73260 all 5.2402 0.5817
4 73260 2/3E 2.7992 0.4439
4 73260 2/3I 5.9971 0.538
4 73260 4E 2.6448 0.4848
4 73260 4I 6.7505 0.6787
4 73260 5E 9.7618 0.7324
4 73260 5I 9.496 0.6337
4 73260 6E 0.0961 0.5113
4 73260 6I 8.1923 0.6309
5 73260 all 5.2284 0.5739
5 73260 2/3E 2.7868 0.4405
5 73260 2/3I 5.9683 0.549
5 73260 4E 2.5697 0.4715
5 73260 4I 6.8031 0.6815
5 73260 5E 9.7749 0.7109
5 73260 5I 9.4387 0.6305
5 73260 6E 0.0858 0.4779
5 73260 6I 8.1895 0.6294
6 73260 all 5.1663 0.5746
6 73260 2/3E 2.7164 0.4633
6 73260 2/3I 5.8297 0.5391
6 73260 4E 2.4754 0.4757
6 73260 4I 6.7251 0.6902
6 73260 5E 9.7182 0.7375
6 73260 5I 9.3572 0.6348
6 73260 6E 0.0782 0.4082
6 73260 6I 8.1239 0.6476
7 73260 all 5.2741 0.59
7 73260 2/3E 2.8368 0.4452
7 73260 2/3I 6.048 0.561
7 73260 4E 2.6523 0.4758
7 73260 4I 6.8285 0.7051
7 73260 5E 9.8329 0.7202
7 73260 5I 9.4898 0.6398
7 73260 6E 0.0966 0.5426
7 73260 6I 8.1531 0.6298
8 73260 all 5.1362 0.5923
8 73260 2/3E 2.7612 0.4525
8 73260 2/3I 5.9048 0.5446
8 73260 4E 2.4785 0.476
8 73260 4I 6.7836 0.7165
8 73260 5E 9.5459 0.7329
8 73260 5I 9.3487 0.6385
8 73260 6E 0.0819 0.5478
8 73260 6I 8.1261 0.6293
9 73260 all 5.3758 0.5955
9 73260 2/3E 2.9827 0.4666
9 73260 2/3I 6.0869 0.5577
9 73260 4E 2.5977 0.5021
9 73260 4I 6.9201 0.6777
9 73260 5E 10.0011 0.7551
9 73260 5I 9.6148 0.6529
9 73260 6E 0.088 0.4987
9 73260 6I 8.3312 0.6535
0 77112 all 5.0271 0.5627
0 77112 2/3E 2.5987 0.4588
0 77112 2/3I 5.7445 0.5404
0 77112 4E 2.5788 0.4869
0 77112 4I 6.6759 0.6937
0 77112 5E 9.4108 0.7286
0 77112 5I 9.1725 0.6387
0 77112 6E 0.0774 0.298
0 77112 6I 7.9641 0.6561
1 77112 all 5.166 0.596
1 77112 2/3E 2.7351 0.4477
1 77112 2/3I 5.8669 0.5482
1 77112 4E 2.4743 0.4794
1 77112 4I 6.8019 0.7179
1 77112 5E 9.649 0.7281
1 77112 5I 9.3542 0.6461
1 77112 6E 0.1288 0.5557
1 77112 6I 8.1667 0.6448
2 77112 all 5.4117 0.5854
2 77112 2/3E 2.9097 0.4397
2 77112 2/3I 6.1272 0.5479
2 77112 4E 2.6057 0.4761
2 77112 4I 6.9167 0.6624
2 77112 5E 10.1766 0.7183
2 77112 5I 9.6151 0.6281
2 77112 6E 0.1022 0.5943
2 77112 6I 8.3252 0.6164
3 77112 all 5.174 0.572
3 77112 2/3E 2.7727 0.4462
3 77112 2/3I 5.8906 0.5304
3 77112 4E 2.5659 0.471
3 77112 4I 6.7556 0.6714
3 77112 5E 9.6445 0.7069
3 77112 5I 9.3757 0.6121
3 77112 6E 0.0828 0.5165
3 77112 6I 8.1491 0.6215
4 77112 all 5.24 0.5622
4 77112 2/3E 2.9075 0.4324
4 77112 2/3I 6.0274 0.5343
4 77112 4E 2.5522 0.4757
4 77112 4I 6.8204 0.66
4 77112 5E 9.6809 0.7297
4 77112 5I 9.4485 0.6282
4 77112 6E 0.0885 0.4203
4 77112 6I 8.2276 0.6172
5 77112 all 5.1915 0.5857
5 77112 2/3E 2.7899 0.4456
5 77112 2/3I 5.917 0.5239
5 77112 4E 2.5141 0.493
5 77112 4I 6.8167 0.6871
5 77112 5E 9.6872 0.7432
5 77112 5I 9.4108 0.6459
5 77112 6E 0.076 0.509
5 77112 6I 8.1477 0.6382
6 77112 all 5.1738 0.5755
6 77112 2/3E 2.7075 0.4532
6 77112 2/3I 5.8467 0.5339
6 77112 4E 2.512 0.487
6 77112 4I 6.6981 0.6731
6 77112 5E 9.7311 0.7188
6 77112 5I 9.3871 0.6272
6 77112 6E 0.0881 0.482
6 77112 6I 8.1077 0.6293
7 77112 all 5.0739 0.5633
7 77112 2/3E 2.6555 0.4248
7 77112 2/3I 5.7363 0.5337
7 77112 4E 2.415 0.4828
7 77112 4I 6.7426 0.6782
7 77112 5E 9.4925 0.7172
7 77112 5I 9.3414 0.6337
7 77112 6E 0.0858 0.4059
7 77112 6I 8.0874 0.6297
8 77112 all 5.2342 0.5881
8 77112 2/3E 2.7599 0.4601
8 77112 2/3I 5.9482 0.5472
8 77112 4E 2.5655 0.4781
8 77112 4I 6.787 0.6657
8 77112 5E 9.8326 0.742
8 77112 5I 9.3571 0.6384
8 77112 6E 0.1171 0.5524
8 77112 6I 8.1606 0.6212
9 77112 all 5.1568 0.5883
9 77112 2/3E 2.7077 0.4659
9 77112 2/3I 5.835 0.552
9 77112 4E 2.4498 0.4726
9 77112 4I 6.6981 0.6756
9 77112 5E 9.6801 0.7445
9 77112 5I 9.3289 0.6492
9 77112 6E 0.1161 0.5101
9 77112 6I 8.1362 0.6367
